fecha;hora;red;serie;tema;texto;imagen;enlace
2027-03-22;12:30;instagram;EFQM;efqm-beneficios;"💙 Por qué EFQM: lo que aporta de verdad.

Por qué EFQM. Trabajar con el Modelo EFQM te da una foto honesta de tu gestión y una hoja de ruta priorizada — el sello es la consecuencia.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-beneficios.png;https://www.tuconsultor.com/blog/post.html?p=2027-03-22-efqm-beneficios
2027-03-23;12:30;instagram;NORMAS;prevencion-blanqueo;"💙 El error más común al implantar Prevención de Blanqueo de Capitales (y cómo evitarlo).

Copiar documentación de otra empresa y esperar que cuele. El sistema debe nacer de TU actividad real, o se convierte en burocracia muerta.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Compliance #Cumplimiento #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/prevencion-blanqueo.png;https://www.tuconsultor.com/blog/post.html?p=2027-03-23-prevencion-blanqueo
2027-03-24;12:30;instagram;EFQM;efqm-mitos;"💙 Mitos del Modelo EFQM: el fallo que vemos una y otra vez.

Mitos del Modelo EFQM: el error habitual es tratarlo como un trámite documental. EFQM se trabaja desde la dirección, con datos y con las personas.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-mitos.png;https://www.tuconsultor.com/blog/post.html?p=2027-03-24-efqm-mitos
2027-03-25;12:30;instagram;NORMAS;informes-soc;"💙 ¿Es Informes SOC para tu organización? Señales de que sí.

Si tus clientes (o la Administración) empiezan a pedírtelo, si has crecido y ""todo está en la cabeza de dos personas"", o si quieres diferenciarte en licitaciones: sí, es para ti.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Compliance #Cumplimiento #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/informes-soc.png;https://www.tuconsultor.com/blog/post.html?p=2027-03-25-informes-soc
2027-03-26;12:30;instagram;EFQM;efqm-primeros-pasos;"💙 ¿Te toca ya trabajar con el Modelo EFQM?

Primeros pasos con EFQM. Si tu organización ya certifica ISO y quiere dar el salto de ""cumplir"" a ""sobresalir"", el Modelo EFQM es el siguiente paso natural.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-primeros-pasos.png;https://www.tuconsultor.com/blog/post.html?p=2027-03-26-efqm-primeros-pasos
2027-03-27;12:30;instagram;NORMAS;gobierno-corporativo;"💙 Gobierno Corporativo: el primer paso es más simple de lo que crees.

Una conversación de diagnóstico: entender tu punto de partida y dimensionar el proyecto con plazos realistas. Sin compromiso.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Compliance #Cumplimiento #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/gobierno-corporativo.png;https://www.tuconsultor.com/blog/post.html?p=2027-03-27-gobierno-corporativo
2027-03-28;12:30;instagram;EFQM;efqm-formacion;"💙 Formación EFQM 2025: por dónde empezar.

Formación EFQM 2025: Aprende el modelo con consultores en activo. El primer paso es un Informe de GAP: medir la distancia entre tu gestión actual y el modelo, y decidir con datos.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-formacion.png;https://www.tuconsultor.com/blog/post.html?p=2027-03-28-efqm-formacion
2027-03-29;12:30;instagram;NORMAS;proteccion-datos-compliance;"💙 ¿Qué es Compliance de Protección de Datos y para qué sirve de verdad?

Integramos la protección de datos en tu programa de compliance: políticas, auditoría periódica y coordinación con el DPD.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#Compliance #Cumplimiento #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/proteccion-datos-compliance.png;https://www.tuconsultor.com/blog/post.html?p=2027-03-29-proteccion-datos-compliance
2027-03-30;12:30;instagram;EFQM;efqm-modelo-2025;"💙 El Modelo EFQM 2025, explicado sin humo.

El Modelo EFQM 2025: La brújula de la transformación organizacional. El Modelo EFQM 2025 no es un premio, es un marco para transformar la organización con criterio.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-modelo-2025.png;https://www.tuconsultor.com/blog/post.html?p=2027-03-30-efqm-modelo-2025
2027-03-31;12:30;instagram;NORMAS;iso-45001;"💙 ISO 45001: Seguridad y salud en el trabajo. Y esto es lo que gana tu organización.

Sistema de gestión de seguridad y salud ISO 45001 integrado con tu prevención: menos incidentes y obligaciones bajo control.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#PersonasYCultura #SeguridadLaboral #Igualdad #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/iso-45001.png;https://www.tuconsultor.com/blog/post.html?p=2027-03-31-iso-45001
2027-04-01;12:30;instagram;EFQM;efqm-direccion;"💙 Dimensión Dirección: lo que aporta de verdad.

Dimensión Dirección. Trabajar con el Modelo EFQM te da una foto honesta de tu gestión y una hoja de ruta priorizada — el sello es la consecuencia.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-direccion.png;https://www.tuconsultor.com/blog/post.html?p=2027-04-01-efqm-direccion
2027-04-02;12:30;instagram;NORMAS;empresa-saludable;"💙 El error más común al implantar Empresa Saludable (y cómo evitarlo).

Copiar documentación de otra empresa y esperar que cuele. El sistema debe nacer de TU actividad real, o se convierte en burocracia muerta.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#PersonasYCultura #SeguridadLaboral #Igualdad #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/empresa-saludable.png;https://www.tuconsultor.com/blog/post.html?p=2027-04-02-empresa-saludable
2027-04-03;12:30;instagram;EFQM;efqm-ejecucion;"💙 Dimensión Ejecución: el fallo que vemos una y otra vez.

Dimensión Ejecución: el error habitual es tratarlo como un trámite documental. EFQM se trabaja desde la dirección, con datos y con las personas.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-ejecucion.png;https://www.tuconsultor.com/blog/post.html?p=2027-04-03-efqm-ejecucion
2027-04-04;12:30;instagram;NORMAS;efr;"💙 ¿Es EFR para tu organización? Señales de que sí.

Si tus clientes (o la Administración) empiezan a pedírtelo, si has crecido y ""todo está en la cabeza de dos personas"", o si quieres diferenciarte en licitaciones: sí, es para ti.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#PersonasYCultura #SeguridadLaboral #Igualdad #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/efr.png;https://www.tuconsultor.com/blog/post.html?p=2027-04-04-efr
2027-04-05;12:30;instagram;EFQM;efqm-resultados;"💙 ¿Te toca ya trabajar con el Modelo EFQM?

Dimensión Resultados. Si tu organización ya certifica ISO y quiere dar el salto de ""cumplir"" a ""sobresalir"", el Modelo EFQM es el siguiente paso natural.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-resultados.png;https://www.tuconsultor.com/blog/post.html?p=2027-04-05-efqm-resultados
2027-04-06;12:30;instagram;NORMAS;plan-de-igualdad;"💙 Plan de Igualdad: el primer paso es más simple de lo que crees.

Una conversación de diagnóstico: entender tu punto de partida y dimensionar el proyecto con plazos realistas. Sin compromiso.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#PersonasYCultura #SeguridadLaboral #Igualdad #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/plan-de-igualdad.png;https://www.tuconsultor.com/blog/post.html?p=2027-04-06-plan-de-igualdad
2027-04-07;12:30;instagram;EFQM;efqm-criterio1;"💙 Propósito, visión y estrategia: por dónde empezar.

Propósito, visión y estrategia: Criterio 1 del Modelo EFQM. El primer paso es un Informe de GAP: medir la distancia entre tu gestión actual y el modelo, y decidir con datos.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-criterio1.png;https://www.tuconsultor.com/blog/post.html?p=2027-04-07-efqm-criterio1
2027-04-08;12:30;instagram;NORMAS;protocolo-acoso;"💙 ¿Qué es Protocolo de Acoso y para qué sirve de verdad?

Elaboramos e implantamos tu protocolo frente al acoso sexual y por razón de sexo, con formación y procedimiento de actuación.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#PersonasYCultura #SeguridadLaboral #Igualdad #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/protocolo-acoso.png;https://www.tuconsultor.com/blog/post.html?p=2027-04-08-protocolo-acoso
2027-04-09;12:30;instagram;EFQM;efqm-criterio2;"💙 Cultura y liderazgo, explicado sin humo.

Cultura y liderazgo: Criterio 2 del Modelo EFQM. El Modelo EFQM 2025 no es un premio, es un marco para transformar la organización con criterio.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-criterio2.png;https://www.tuconsultor.com/blog/post.html?p=2027-04-09-efqm-criterio2
2027-04-10;12:30;instagram;NORMAS;desconexion-digital;"💙 Desconexión Digital: Política de desconexión conforme a la ley. Y esto es lo que gana tu organización.

Política y medidas de desconexión digital adaptadas a tu organización, negociadas y comunicadas correctamente.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#PersonasYCultura #SeguridadLaboral #Igualdad #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/desconexion-digital.png;https://www.tuconsultor.com/blog/post.html?p=2027-04-10-desconexion-digital
2027-04-11;12:30;instagram;EFQM;efqm-criterio3;"💙 Implicar a los grupos de interés: lo que aporta de verdad.

Implicar a los grupos de interés. Trabajar con el Modelo EFQM te da una foto honesta de tu gestión y una hoja de ruta priorizada — el sello es la consecuencia.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-criterio3.png;https://www.tuconsultor.com/blog/post.html?p=2027-04-11-efqm-criterio3
2027-04-12;12:30;instagram;NORMAS;iso-21001;"💙 El error más común al implantar ISO 21001 (y cómo evitarlo).

Copiar documentación de otra empresa y esperar que cuele. El sistema debe nacer de TU actividad real, o se convierte en burocracia muerta.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#PersonasYCultura #SeguridadLaboral #Igualdad #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/iso-21001.png;https://www.tuconsultor.com/blog/post.html?p=2027-04-12-iso-21001
2027-04-13;12:30;instagram;EFQM;efqm-criterio4;"💙 Crear valor sostenible: el fallo que vemos una y otra vez.

Crear valor sostenible: el error habitual es tratarlo como un trámite documental. EFQM se trabaja desde la dirección, con datos y con las personas.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-criterio4.png;https://www.tuconsultor.com/blog/post.html?p=2027-04-13-efqm-criterio4
2027-04-14;12:30;instagram;NORMAS;une-158101;"💙 ¿Es UNE 158101 para tu organización? Señales de que sí.

Si tus clientes (o la Administración) empiezan a pedírtelo, si has crecido y ""todo está en la cabeza de dos personas"", o si quieres diferenciarte en licitaciones: sí, es para ti.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#PersonasYCultura #SeguridadLaboral #Igualdad #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/une-158101.png;https://www.tuconsultor.com/blog/post.html?p=2027-04-14-une-158101
2027-04-15;12:30;instagram;EFQM;efqm-criterio5;"💙 ¿Te toca ya trabajar con el Modelo EFQM?

Funcionamiento y transformación. Si tu organización ya certifica ISO y quiere dar el salto de ""cumplir"" a ""sobresalir"", el Modelo EFQM es el siguiente paso natural.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-criterio5.png;https://www.tuconsultor.com/blog/post.html?p=2027-04-15-efqm-criterio5
2027-04-16;12:30;instagram;NORMAS;sge-21;"💙 SGE 21: el primer paso es más simple de lo que crees.

Una conversación de diagnóstico: entender tu punto de partida y dimensionar el proyecto con plazos realistas. Sin compromiso.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#RSC #ResponsabilidadSocial #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/sge-21.png;https://www.tuconsultor.com/blog/post.html?p=2027-04-16-sge-21
2027-04-17;12:30;instagram;EFQM;efqm-criterio6;"💙 Percepción de los grupos de interés: por dónde empezar.

Percepción de los grupos de interés: Criterio 6 del Modelo EFQM. El primer paso es un Informe de GAP: medir la distancia entre tu gestión actual y el modelo, y decidir con datos.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-criterio6.png;https://www.tuconsultor.com/blog/post.html?p=2027-04-17-efqm-criterio6
2027-04-18;12:30;instagram;NORMAS;sa-8000;"💙 ¿Qué es SA 8000 y para qué sirve de verdad?

Certificación SA 8000 de condiciones laborales dignas: el estándar que exigen las grandes cadenas de suministro internacionales.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#RSC #ResponsabilidadSocial #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/sa-8000.png;https://www.tuconsultor.com/blog/post.html?p=2027-04-18-sa-8000
2027-04-19;12:30;instagram;EFQM;efqm-criterio7;"💙 Rendimiento estratégico y operativo, explicado sin humo.

Rendimiento estratégico y operativo: Criterio 7 del Modelo EFQM. El Modelo EFQM 2025 no es un premio, es un marco para transformar la organización con criterio.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#EFQM #ModeloEFQM #Excelencia #TuConsultor #GestiónConCorazón";https://www.tuconsultor.com/social-img/efqm-criterio7.png;https://www.tuconsultor.com/blog/post.html?p=2027-04-19-efqm-criterio7
2027-04-20;12:30;instagram;NORMAS;iqnet-sr10;"💙 IQNet SR10: Responsabilidad social certificable. Y esto es lo que gana tu organización.

Sistema de gestión de la responsabilidad social IQNet SR10, basado en la ISO 26000 y certificable internacionalmente.

📌 Artículo completo: enlace en bio.
❤️ Gestión con corazón desde 2006.

#RSC #ResponsabilidadSocial #TuConsultor #SistemasDeGestión #GestiónConCorazón";https://www.tuconsultor.com/social-img/iqnet-sr10.png;https://www.tuconsultor.com/blog/post.html?p=2027-04-20-iqnet-sr10
